Order ID,Customer ID,SalesPerson,Order Date,Ship Date,Days to Ship,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Sales Amount,Shipping Amount,Ship Mode,Product Container
52999,C276,Bob,4/25/2020,4/27/2020,2,Not Specified,SKU557,39,9.11,0.05,337.53,2.15,Regular Air,Wrap Bag
52999,C276,Bob,4/25/2020,4/25/2020,0,Not Specified,SKU687,7,5.78,0.1,36.41,5.67,Regular Air,Small Box
16711,C369,Bob,4/25/2020,4/27/2020,2,Not Specified,SKU849,3,1.14,0.1,3.08,0.7,Regular Air,Wrap Bag
21573,C237,Bob,4/25/2020,4/27/2020,2,Critical,SKU528,31,3.08,0.05,90.71,0.99,Regular Air,Small Box
21573,C237,John,4/25/2020,4/27/2020,2,Critical,SKU102,7,9.48,0,66.36,3.72,Regular Air,Small Pack
21573,C237,Richard,4/25/2020,4/27/2020,2,Critical,SKU252,3,70.89,0.04,204.16,89.3,Delivery Truck,Jumbo Box
1217,C727,John,4/25/2020,4/26/2020,1,Not Specified,SKU1034,25,28.48,0.07,662.16,1.99,Regular Air,Small Pack
3845,C712,John,4/25/2020,4/25/2020,0,Critical,SKU314,9,363.25,0.09,2975.02,19.99,Regular Air,Small Box
3845,C712,Bob,4/25/2020,4/27/2020,2,Critical,SKU082,22,19.98,0.02,430.77,10.49,Regular Air,Small Box
3845,C712,Richard,4/25/2020,4/26/2020,1,Critical,SKU122,15,8.34,0.09,113.84,0.96,Regular Air,Wrap Bag
30310,C748,John,4/26/2020,4/28/2020,2,Medium,SKU1236,21,125.99,0.1,2381.21,8.8,Regular Air,Small Box
42246,C740,Bob,4/26/2020,4/27/2020,1,Not Specified,SKU1041,40,77.51,0.07,2883.37,4,Regular Air,Small Box
42246,C740,Bob,4/26/2020,4/28/2020,2,Not Specified,SKU733,5,4.84,0.05,22.99,0.71,Regular Air,Wrap Bag
48673,C605,John,4/26/2020,4/27/2020,1,Not Specified,SKU905,36,15.31,0.03,534.63,8.78,Regular Air,Small Box
33159,C167,Richard,4/27/2020,4/29/2020,2,Medium,SKU1184,3,20.99,0.01,62.34,0.99,Regular Air,Wrap Bag
15329,C642,John,4/27/2020,4/27/2020,0,High,SKU1066,34,29.89,0.04,975.61,1.99,Express Air,Small Pack
33378,C401,Bob,4/27/2020,4/28/2020,1,High,SKU473,25,39.98,0.1,899.55,9.83,Regular Air,Small Box
13892,C286,Richard,4/27/2020,4/28/2020,1,High,SKU1066,47,29.89,0,1404.83,1.99,Regular Air,Small Pack
26912,C578,Bob,4/27/2020,5/6/2020,9,Low,SKU1050,21,53.98,0.08,1042.89,5.5,Regular Air,Small Box
26912,C578,Richard,4/27/2020,5/1/2020,4,Low,SKU1213,18,205.99,0.07,3448.27,5.26,Regular Air,Small Box
46337,C477,Bob,4/27/2020,5/2/2020,5,Low,SKU790,34,1.76,0.06,56.25,0.7,Regular Air,Wrap Bag
38498,C310,Richard,4/27/2020,4/29/2020,2,Critical,SKU1065,30,115.79,0.07,3230.54,1.99,Regular Air,Small Pack
38498,C310,John,4/27/2020,4/30/2020,3,Critical,SKU826,1,37.44,0.02,36.69,4.27,Regular Air,Wrap Bag
33670,C542,Bob,4/27/2020,4/29/2020,2,High,SKU789,50,4.13,0.03,200.3,1.23,Regular Air,Wrap Bag
33670,C542,John,4/27/2020,4/28/2020,1,High,SKU804,4,3.28,0.06,12.33,5,Regular Air,Wrap Bag
26982,C174,John,4/28/2020,4/29/2020,1,Not Specified,SKU660,37,55.48,0.05,1950.12,14.3,Express Air,Small Box
30405,C414,Bob,4/28/2020,5/3/2020,5,Low,SKU232,7,400.98,0.05,2666.52,42.52,Delivery Truck,Jumbo Box
21860,C451,John,4/28/2020,4/29/2020,1,Critical,SKU189,9,7.59,0.06,64.21,4,Express Air,Wrap Bag
22497,C106,John,4/28/2020,4/29/2020,1,Medium,SKU1114,37,90.97,0.04,3231.25,28,Delivery Truck,Jumbo Drum
5767,C372,Richard,4/28/2020,4/29/2020,1,High,SKU342,36,4.13,0.03,144.22,5.04,Express Air,Small Box
5767,C372,Bob,4/28/2020,4/30/2020,2,High,SKU1043,31,82.99,0.08,2366.87,5.5,Regular Air,Small Box
34086,C559,John,4/29/2020,5/1/2020,2,High,SKU1167,41,65.99,0.04,2597.37,2.5,Regular Air,Small Box
2691,C740,Richard,4/29/2020,5/8/2020,9,Low,SKU002,14,260.98,0.1,3288.35,41.91,Delivery Truck,Jumbo Box
52519,C090,Richard,4/29/2020,5/1/2020,2,High,SKU317,6,20.48,0.09,111.82,6.32,Regular Air,Small Box
24643,C079,Bob,4/29/2020,5/1/2020,2,Medium,SKU1201,30,85.99,0,2579.7,1.25,Regular Air,Small Pack
36103,C565,Richard,4/29/2020,5/1/2020,2,Critical,SKU184,10,4.82,0.01,47.72,5.72,Regular Air,Small Pack
36103,C565,Bob,4/29/2020,5/1/2020,2,Critical,SKU1191,45,35.99,0.03,1570.96,0.99,Regular Air,Small Pack
28742,C635,John,4/29/2020,4/29/2020,0,Low,SKU962,35,16.91,0.09,538.58,6.25,Regular Air,Small Box
28742,C635,John,4/29/2020,5/6/2020,7,Low,SKU233,7,376.13,0.04,2527.59,85.63,Delivery Truck,Jumbo Box
38279,C762,Bob,4/29/2020,5/1/2020,2,Medium,SKU189,1,7.59,0.05,7.21,4,Regular Air,Wrap Bag
134,C526,Richard,4/30/2020,5/2/2020,2,Not Specified,SKU947,11,95.99,0.01,1045.33,35,Regular Air,Large Box
644,C090,John,4/30/2020,5/1/2020,1,Critical,SKU053,5,320.98,0.01,1588.85,58.95,Delivery Truck,Jumbo Drum
9952,C492,Bob,5/1/2020,5/3/2020,2,High,SKU936,47,167.27,0.01,7783.07,35,Express Air,Large Box
21410,C466,Bob,5/1/2020,5/3/2020,2,Critical,SKU306,16,123.38,0.01,1954.34,24.49,Express Air,Large Box
3524,C576,Bob,5/2/2020,5/3/2020,1,High,SKU558,21,18.97,0,398.37,9.03,Regular Air,Small Box
54339,C014,Richard,5/2/2020,5/9/2020,7,Low,SKU273,48,59.98,0.02,2821.46,3.99,Express Air,Small Box
54339,C014,John,5/2/2020,5/7/2020,5,Low,SKU1149,41,65.99,0.06,2543.25,5.31,Regular Air,Small Box
40131,C428,Bob,5/2/2020,5/2/2020,0,Low,SKU583,24,9.06,0.06,204.39,9.86,Regular Air,Small Box
57093,C394,Richard,5/2/2020,5/9/2020,7,Low,SKU451,3,5.34,0.05,15.22,2.99,Regular Air,Small Box
57093,C394,John,5/2/2020,5/9/2020,7,Low,SKU898,47,15.42,0,724.74,5.41,Regular Air,Small Box
55749,C099,Richard,5/3/2020,5/4/2020,1,Critical,SKU464,42,8.74,0.01,363.41,1.39,Regular Air,Small Box
18917,C716,Bob,5/3/2020,5/5/2020,2,Critical,SKU438,14,2.08,0.08,26.79,1.49,Regular Air,Small Box
22951,C461,Richard,5/3/2020,5/3/2020,0,Medium,SKU1240,24,65.99,0.1,1425.38,8.99,Regular Air,Small Box
30375,C152,John,5/3/2020,5/7/2020,4,Low,SKU370,20,3.36,0.03,65.18,6.27,Regular Air,Small Box
51267,C176,John,5/3/2020,5/8/2020,5,Low,SKU008,46,100.98,0.08,4273.47,35.84,Delivery Truck,Jumbo Box
7488,C163,Bob,5/3/2020,5/4/2020,1,Critical,SKU823,9,2.84,0.08,23.52,0.93,Regular Air,Wrap Bag
8833,C576,Richard,5/4/2020,5/8/2020,4,Low,SKU894,40,80.98,0,3239.2,35,Regular Air,Large Box
10471,C447,Bob,5/4/2020,5/9/2020,5,Critical,SKU150,35,7.38,0.1,232.47,5.21,Regular Air,Small Box
10470,C319,John,5/4/2020,5/6/2020,2,Low,SKU263,40,44.01,0.02,1725.19,3.5,Express Air,Small Box
10470,C319,Bob,5/4/2020,5/11/2020,7,Low,SKU399,8,15.99,0.03,124.08,13.18,Regular Air,Small Box
10470,C319,Bob,5/4/2020,5/6/2020,2,Low,SKU1152,20,175.99,0.09,3203.02,4.99,Regular Air,Small Box
49380,C383,Bob,5/4/2020,5/6/2020,2,Medium,SKU1129,11,1938.02,0.02,20891.86,13.99,Regular Air,Medium Box
39652,C782,Richard,5/4/2020,5/6/2020,2,Low,SKU522,5,2.88,0.03,13.97,0.5,Regular Air,Small Box
39652,C782,John,5/4/2020,5/9/2020,5,Low,SKU1246,4,195.99,0.03,760.44,8.99,Regular Air,Small Box
53477,C405,John,5/5/2020,5/7/2020,2,High,SKU031,32,95.95,0.01,3039.7,74.35,Delivery Truck,Jumbo Drum
53477,C405,John,5/5/2020,5/6/2020,1,High,SKU044,27,300.98,0.06,7638.87,64.73,Delivery Truck,Jumbo Drum
53477,C405,Bob,5/5/2020,5/7/2020,2,High,SKU580,36,37.94,0.06,1283.89,5.08,Regular Air,Wrap Bag
53477,C405,Richard,5/5/2020,5/7/2020,2,High,SKU923,28,161.55,0.07,4206.76,19.99,Regular Air,Small Box
48197,C054,Richard,5/5/2020,5/7/2020,2,Not Specified,SKU100,32,40.97,0.07,1219.27,14.45,Regular Air,Large Box
9409,C783,Bob,5/5/2020,5/7/2020,2,Critical,SKU977,12,152.48,0.1,1646.78,4,Regular Air,Small Box
16257,C316,Bob,5/5/2020,5/6/2020,1,Not Specified,SKU498,16,5.98,0.03,92.81,2.5,Regular Air,Small Box
2023,C670,Richard,5/5/2020,5/5/2020,0,Low,SKU1020,4,73.98,0.09,269.29,12.14,Regular Air,Small Box
2023,C670,Bob,5/5/2020,5/7/2020,2,Low,SKU669,50,4.98,0.06,234.06,5.49,Regular Air,Small Box
22272,C253,Richard,5/6/2020,5/8/2020,2,High,SKU977,37,152.48,0.1,5077.58,4,Regular Air,Small Box
22272,C253,John,5/6/2020,5/8/2020,2,High,SKU1014,30,35.41,0.08,977.32,1.99,Regular Air,Small Pack
21796,C789,Bob,5/6/2020,5/10/2020,4,Low,SKU1059,46,99.99,0.04,4415.56,19.99,Regular Air,Small Box
21796,C789,John,5/6/2020,5/6/2020,0,Low,SKU1138,2,20.99,0.01,41.56,4.81,Regular Air,Medium Box
21796,C789,Richard,5/6/2020,5/13/2020,7,Low,SKU467,41,15.67,0.1,578.22,1.39,Regular Air,Small Box
21796,C789,Richard,5/6/2020,5/11/2020,5,Low,SKU849,31,1.14,0.07,32.87,0.7,Regular Air,Wrap Bag
6785,C565,Bob,5/6/2020,5/8/2020,2,Medium,SKU159,7,25.38,0.03,172.33,8.99,Regular Air,Small Pack
27265,C152,Bob,5/6/2020,5/6/2020,0,Critical,SKU1070,49,299.99,0.02,14405.52,11.64,Regular Air,Large Box
27265,C152,Richard,5/6/2020,5/7/2020,1,Critical,SKU481,36,162.93,0.05,5572.21,19.99,Express Air,Small Box
27265,C152,John,5/6/2020,5/8/2020,2,Critical,SKU122,49,8.34,0.03,396.4,0.96,Express Air,Wrap Bag
8679,C653,Bob,5/6/2020,5/7/2020,1,Medium,SKU557,46,9.11,0.01,414.87,2.15,Regular Air,Wrap Bag
46977,C026,Richard,5/7/2020,5/9/2020,2,Medium,SKU446,10,4.82,0.06,45.31,1.49,Regular Air,Small Box
46977,C026,John,5/7/2020,5/9/2020,2,Medium,SKU1141,19,175.99,0.02,3276.93,8.99,Regular Air,Small Box
30784,C764,Richard,5/7/2020,5/9/2020,2,Medium,SKU011,10,70.98,0.06,667.21,26.74,Delivery Truck,Jumbo Box
30784,C764,Bob,5/7/2020,5/8/2020,1,Medium,SKU832,48,6.7,0.02,315.17,1.56,Regular Air,Wrap Bag
58435,C062,John,5/7/2020,5/9/2020,2,Low,SKU350,11,22.38,0.01,243.72,15.1,Regular Air,Small Box
17862,C568,Bob,5/7/2020,5/8/2020,1,Not Specified,SKU1044,1,20.97,0,20.97,6.5,Regular Air,Small Box
17862,C568,Bob,5/7/2020,5/9/2020,2,Not Specified,SKU821,31,2.1,0.08,59.89,0.7,Express Air,Wrap Bag
130,C657,Bob,5/7/2020,5/9/2020,2,High,SKU1090,3,150.98,0.05,430.29,13.99,Express Air,Medium Box
130,C657,Bob,5/7/2020,5/8/2020,1,High,SKU558,29,18.97,0.02,539.13,9.03,Regular Air,Small Box
130,C657,Bob,5/7/2020,5/10/2020,3,High,SKU925,23,9.71,0.05,212.16,9.45,Regular Air,Small Box
38437,C186,Richard,5/8/2020,5/9/2020,1,Critical,SKU235,19,212.6,0.04,3877.82,52.2,Delivery Truck,Jumbo Box
38437,C186,Bob,5/8/2020,5/9/2020,1,Critical,SKU787,17,3.28,0.08,51.3,2.31,Regular Air,Wrap Bag
21510,C028,Richard,5/8/2020,5/8/2020,0,High,SKU1064,16,22.24,0.04,341.61,1.99,Express Air,Small Pack
52673,C662,Bob,5/8/2020,5/9/2020,1,Medium,SKU1141,14,175.99,0.07,2291.39,8.99,Regular Air,Small Box
52673,C662,Bob,5/8/2020,5/10/2020,2,Medium,SKU457,4,5.18,0.05,19.68,5.74,Regular Air,Small Box
25348,C666,John,5/9/2020,5/11/2020,2,Critical,SKU281,6,56.96,0.08,314.42,13.22,Regular Air,Small Box
25348,C666,John,5/9/2020,5/11/2020,2,Critical,SKU1192,7,55.99,0.09,356.66,1.25,Regular Air,Small Pack
57058,C344,Richard,5/9/2020,5/9/2020,0,Medium,SKU462,28,6.54,0,183.12,5.27,Express Air,Small Box
57058,C344,Bob,5/9/2020,5/10/2020,1,Medium,SKU1001,27,35.77,0.07,898.18,9.02,Regular Air,Small Box
13282,C659,Richard,5/9/2020,5/14/2020,5,Low,SKU987,22,34.98,0.09,700.3,7.53,Regular Air,Small Box
13282,C659,Bob,5/9/2020,5/13/2020,4,Low,SKU526,2,6.3,0.02,12.35,0.5,Regular Air,Small Box
5121,C622,Bob,5/10/2020,5/11/2020,1,Not Specified,SKU1182,45,55.99,0.07,2343.18,1.25,Regular Air,Small Pack
26756,C308,Bob,5/10/2020,5/10/2020,0,Medium,SKU1045,25,30.97,0.07,720.05,4,Regular Air,Small Box
26756,C308,Richard,5/10/2020,5/12/2020,2,Medium,SKU623,40,6.48,0.09,235.87,6.22,Regular Air,Small Box
26756,C308,Bob,5/10/2020,5/12/2020,2,Medium,SKU715,20,6.48,0.07,120.53,7.37,Regular Air,Small Box
7106,C699,Bob,5/10/2020,5/12/2020,2,Low,SKU395,8,14.27,0.05,108.45,7.27,Regular Air,Small Box
7106,C699,Richard,5/10/2020,5/12/2020,2,Low,SKU993,31,159.99,0.01,4910.09,5.5,Regular Air,Small Box
7106,C699,Bob,5/10/2020,5/12/2020,2,Low,SKU922,36,27.75,0.01,989.01,19.99,Regular Air,Small Box
43493,C571,Bob,5/10/2020,5/11/2020,1,High,SKU561,22,6.48,0.03,138.28,5.94,Regular Air,Small Box
43493,C571,John,5/10/2020,5/12/2020,2,High,SKU591,14,4.98,0.05,66.23,4.7,Regular Air,Small Box
43493,C571,Richard,5/10/2020,5/13/2020,3,High,SKU1195,37,55.99,0.1,1864.47,5,Regular Air,Small Pack
31393,C167,Richard,5/11/2020,5/12/2020,1,Critical,SKU181,4,19.94,0.04,76.57,14.87,Regular Air,Large Box
31393,C167,Richard,5/11/2020,5/13/2020,2,Critical,SKU865,31,3.68,0.09,103.81,1.32,Regular Air,Wrap Bag
16454,C151,John,5/11/2020,5/11/2020,0,Medium,SKU456,12,7.1,0.04,81.79,6.05,Regular Air,Small Box
15524,C391,John,5/11/2020,5/12/2020,1,Medium,SKU876,27,5.68,0.03,148.76,3.6,Regular Air,Small Pack
14851,C409,Richard,5/11/2020,5/12/2020,1,Not Specified,SKU1071,6,599.99,0.08,3311.94,24.49,Regular Air,Large Box
14851,C409,Richard,5/11/2020,5/13/2020,2,Not Specified,SKU1252,26,65.99,0.08,1578.48,8.99,Regular Air,Small Box
25733,C275,John,5/12/2020,5/17/2020,5,Low,SKU408,24,24.92,0.09,544.25,12.98,Regular Air,Small Box
52932,C398,Richard,5/12/2020,5/17/2020,5,Low,SKU714,3,6.48,0,19.44,6.6,Regular Air,Small Box
53024,C639,Richard,5/12/2020,5/13/2020,1,Not Specified,SKU094,9,20.28,0.09,166.09,14.39,Regular Air,Small Box
53024,C639,John,5/12/2020,5/13/2020,1,Not Specified,SKU1200,46,55.99,0.03,2498.27,5,Regular Air,Small Pack
10688,C184,Richard,5/12/2020,5/13/2020,1,Medium,SKU130,14,41.47,0.05,551.55,34.2,Regular Air,Wrap Bag
56672,C172,Richard,5/12/2020,5/13/2020,1,High,SKU768,34,36.55,0.1,1118.43,13.89,Regular Air,Wrap Bag
56672,C172,John,5/12/2020,5/14/2020,2,High,SKU220,8,85.29,0.02,668.67,60,Delivery Truck,Jumbo Drum
56672,C172,Bob,5/12/2020,5/14/2020,2,High,SKU1240,45,65.99,0.1,2672.6,8.99,Regular Air,Small Box
30886,C465,John,5/12/2020,5/17/2020,5,Low,SKU919,28,193.17,0.02,5300.58,19.99,Regular Air,Small Box
50403,C426,John,5/12/2020,5/13/2020,1,Not Specified,SKU545,22,6.98,0.08,141.28,1.6,Regular Air,Wrap Bag
50403,C426,Bob,5/12/2020,5/14/2020,2,Not Specified,SKU456,38,7.1,0.05,256.31,6.05,Regular Air,Small Box
4069,C322,Bob,5/12/2020,5/14/2020,2,Medium,SKU719,8,6.48,0.08,47.69,6.74,Regular Air,Small Box
4069,C322,John,5/12/2020,5/12/2020,0,Medium,SKU811,47,2.78,0.1,117.59,1.34,Express Air,Wrap Bag
4069,C322,John,5/12/2020,5/15/2020,3,Medium,SKU856,30,2.62,0.05,74.67,0.8,Regular Air,Wrap Bag
36644,C240,Bob,5/13/2020,5/14/2020,1,High,SKU1058,24,99.99,0.06,2255.77,19.99,Regular Air,Small Box
58853,C276,Bob,5/13/2020,5/14/2020,1,Critical,SKU046,27,200.98,0.09,4938.08,23.76,Delivery Truck,Jumbo Drum
11011,C293,John,5/13/2020,5/14/2020,1,High,SKU464,36,8.74,0.1,283.18,8.29,Regular Air,Small Box
15399,C084,Richard,5/13/2020,5/14/2020,1,Critical,SKU1245,46,65.99,0.04,2914.12,4.99,Express Air,Small Box
17698,C529,Bob,5/13/2020,5/15/2020,2,High,SKU1172,22,65.99,0.1,1306.6,8.99,Regular Air,Small Box
17698,C529,Richard,5/13/2020,5/14/2020,1,High,SKU437,40,15.28,0.04,586.75,10.91,Regular Air,Small Box
11011,C293,Richard,5/13/2020,5/14/2020,1,High,SKU537,36,7.31,0.1,236.84,0.49,Regular Air,Small Box
15399,C084,Richard,5/13/2020,5/15/2020,2,Critical,SKU035,7,284.98,0.01,1974.91,69.55,Delivery Truck,Jumbo Drum
17698,C529,John,5/13/2020,5/15/2020,2,High,SKU263,43,44.01,0.08,1741.04,3.5,Regular Air,Small Box
15399,C084,John,5/13/2020,5/15/2020,2,Critical,SKU1258,38,125.99,0.02,4691.87,4.2,Regular Air,Small Box
11011,C293,Bob,5/13/2020,5/15/2020,2,High,SKU001,33,240.98,0.04,7634.25,60.2,Delivery Truck,Jumbo Box
8130,C664,Bob,5/13/2020,5/15/2020,2,Critical,SKU342,15,4.13,0.03,60.09,5.04,Regular Air,Small Box
47014,C523,John,5/13/2020,5/15/2020,2,Critical,SKU049,33,25.98,0.08,788.75,14.36,Delivery Truck,Jumbo Drum
39365,C186,John,5/14/2020,5/17/2020,3,High,SKU1066,32,29.89,0.1,860.83,1.99,Express Air,Small Pack
16359,C311,Richard,5/14/2020,5/15/2020,1,Critical,SKU477,39,35.89,0.06,1315.73,14.72,Regular Air,Small Box
16359,C311,John,5/14/2020,5/14/2020,0,Critical,SKU771,8,3.34,0,26.72,7.49,Regular Air,Wrap Bag
16039,C538,Bob,5/16/2020,5/17/2020,1,High,SKU1036,3,43.98,0.1,118.75,1.99,Regular Air,Small Pack
58145,C199,John,5/16/2020,5/16/2020,0,Medium,SKU128,33,5.84,0,192.72,1.2,Express Air,Medium Box
59425,C306,Richard,5/17/2020,5/19/2020,2,Medium,SKU1043,24,83.1,0,1994.4,6.13,Regular Air,Small Box
59425,C306,John,5/17/2020,5/20/2020,3,Medium,SKU580,46,37.94,0.04,1675.43,5.08,Regular Air,Wrap Bag
53667,C714,John,5/17/2020,5/19/2020,2,Medium,SKU370,33,3.36,0.08,102.01,6.27,Regular Air,Small Box
53667,C714,Bob,5/17/2020,5/19/2020,2,Medium,SKU1194,16,35.99,0.09,524.01,1.1,Regular Air,Small Box
39168,C561,Richard,5/17/2020,5/20/2020,3,High,SKU448,22,37.7,0.07,771.34,2.99,Regular Air,Small Box
39168,C561,Richard,5/17/2020,5/19/2020,2,High,SKU584,50,19.98,0,999,8.68,Regular Air,Small Box
39168,C561,Bob,5/17/2020,5/19/2020,2,High,SKU829,30,10.48,0.06,295.54,2.89,Regular Air,Small Pack
13572,C618,Bob,5/17/2020,5/18/2020,1,Critical,SKU1012,7,5.02,0.07,32.68,5.14,Regular Air,Small Pack
57602,C620,John,5/17/2020,5/26/2020,9,Low,SKU509,43,2.88,0.02,121.36,0.5,Regular Air,Small Box
53120,C166,Bob,5/17/2020,5/19/2020,2,Not Specified,SKU611,5,4.76,0.09,21.66,0.88,Regular Air,Wrap Bag
1701,C250,John,5/18/2020,5/20/2020,2,High,SKU1019,49,40.98,0.01,1987.94,1.99,Regular Air,Small Pack
1701,C250,Bob,5/18/2020,5/20/2020,2,High,SKU100,1,40.97,0.02,40.15,14.45,Regular Air,Large Box
54181,C245,Bob,5/18/2020,5/20/2020,2,High,SKU1124,12,213.45,0.03,2484.56,14.7,Delivery Truck,Jumbo Drum
9312,C717,Bob,5/18/2020,5/19/2020,1,Not Specified,SKU049,43,25.98,0.05,1061.28,14.36,Delivery Truck,Jumbo Drum
17447,C133,Bob,5/18/2020,5/20/2020,2,Low,SKU659,42,18.97,0.01,788.77,9.54,Regular Air,Small Box
20642,C200,John,5/19/2020,5/20/2020,1,High,SKU523,32,4.13,0.02,129.52,0.5,Regular Air,Small Box
23681,C362,John,5/19/2020,5/21/2020,2,High,SKU947,42,95.99,0,4031.58,35,Express Air,Large Box
20642,C200,Richard,5/19/2020,5/19/2020,0,High,SKU967,47,20.98,0.02,966.34,45,Delivery Truck,Jumbo Drum
49029,C382,Richard,5/20/2020,5/22/2020,2,High,SKU1205,49,195.99,0.06,9027.3,3.99,Express Air,Small Box
7841,C199,Bob,5/20/2020,5/22/2020,2,Not Specified,SKU155,21,49.34,0.07,963.61,10.25,Regular Air,Large Box
7841,C199,Bob,5/20/2020,5/22/2020,2,Not Specified,SKU096,17,10.06,0.01,169.31,2.06,Regular Air,Wrap Bag
37350,C438,Richard,5/20/2020,5/21/2020,1,Critical,SKU756,7,22.99,0.07,149.66,8.99,Regular Air,Small Pack
1088,C555,John,5/20/2020,5/27/2020,7,Low,SKU1044,13,20.97,0.1,245.35,6.5,Regular Air,Small Box
14497,C726,John,5/20/2020,5/23/2020,3,Medium,SKU673,34,5.78,0.02,192.59,7.96,Regular Air,Small Box
22563,C457,John,5/20/2020,5/23/2020,3,Critical,SKU121,32,7.7,0.06,231.62,3.68,Regular Air,Wrap Bag
38817,C782,John,5/20/2020,5/21/2020,1,Not Specified,SKU1010,1,4.98,0.02,4.88,4.62,Regular Air,Small Pack
37634,C105,Bob,5/21/2020,5/22/2020,1,Medium,SKU939,32,12.21,0.07,363.37,4.81,Regular Air,Small Box
52290,C226,Bob,5/21/2020,5/25/2020,4,Low,SKU417,7,172.99,0.08,1114.06,19.99,Regular Air,Small Box
52290,C226,Richard,5/21/2020,5/30/2020,9,Low,SKU1245,28,65.99,0.1,1662.95,4.99,Regular Air,Small Box
30344,C179,Bob,5/21/2020,5/23/2020,2,Critical,SKU1130,8,6783.02,0.09,49380.39,24.49,Regular Air,Large Box
17701,C100,Richard,5/21/2020,5/22/2020,1,Critical,SKU341,21,3.74,0.09,71.47,4.69,Regular Air,Small Box
18466,C218,John,5/21/2020,5/30/2020,9,Low,SKU466,25,11.09,0.09,252.3,5.25,Regular Air,Small Box
18466,C218,Richard,5/21/2020,5/21/2020,0,Low,SKU1086,24,120.97,0.08,2671.02,7.11,Express Air,Medium Box
30343,C109,Bob,5/21/2020,5/22/2020,1,Critical,SKU988,48,30.42,0,1460.16,8.65,Regular Air,Small Box
30343,C109,Richard,5/21/2020,5/23/2020,2,Critical,SKU504,28,4.91,0.08,126.48,0.5,Regular Air,Small Box
18757,C511,John,5/22/2020,5/24/2020,2,Low,SKU350,9,22.38,0.03,195.38,15.1,Regular Air,Small Box
18757,C511,Richard,5/22/2020,5/27/2020,5,Low,SKU442,5,5.94,0.02,29.11,9.92,Regular Air,Small Box
32608,C793,John,5/22/2020,5/24/2020,2,High,SKU329,20,70.97,0.05,1348.43,3.5,Regular Air,Small Box
18757,C511,Bob,5/22/2020,5/29/2020,7,Low,SKU545,43,6.98,0.01,297.14,1.6,Express Air,Wrap Bag
28294,C466,Richard,5/22/2020,5/23/2020,1,High,SKU843,47,1.26,0,59.22,0.7,Regular Air,Wrap Bag
38182,C625,Bob,5/22/2020,5/22/2020,0,High,SKU953,45,64.65,0.07,2705.6,35,Regular Air,Large Box
43523,C043,Bob,5/23/2020,5/25/2020,2,Medium,SKU693,50,5.98,0.04,287.04,5.46,Regular Air,Small Box
13670,C059,Richard,5/23/2020,5/26/2020,3,Critical,SKU520,27,3.69,0.04,95.64,0.5,Express Air,Small Box
32100,C472,Bob,5/23/2020,5/25/2020,2,Medium,SKU1019,29,40.98,0.08,1093.35,1.99,Regular Air,Small Pack
25447,C625,Bob,5/23/2020,5/24/2020,1,Not Specified,SKU165,25,22.72,0.09,516.88,8.99,Regular Air,Small Pack
25447,C625,Richard,5/23/2020,5/26/2020,3,Not Specified,SKU247,18,296.18,0.03,5171.3,54.12,Delivery Truck,Jumbo Box
53285,C274,John,5/24/2020,5/26/2020,2,Critical,SKU388,6,165.98,0.04,956.04,19.99,Regular Air,Small Box
35842,C730,Bob,5/24/2020,5/26/2020,2,High,SKU503,18,2.88,0.03,50.28,0.99,Regular Air,Small Box
6693,C065,Bob,5/24/2020,5/26/2020,2,Critical,SKU856,16,2.62,0.09,38.15,0.8,Regular Air,Wrap Bag
36929,C030,John,5/25/2020,5/25/2020,0,Low,SKU274,45,80.98,0.04,3498.34,4.5,Regular Air,Small Box
36929,C030,John,5/25/2020,5/29/2020,4,Low,SKU912,37,33.29,0,1231.73,8.74,Regular Air,Small Box
20451,C091,John,5/25/2020,5/27/2020,2,Critical,SKU575,6,8.95,0.1,48.33,2.01,Regular Air,Wrap Bag
20451,C091,John,5/25/2020,5/27/2020,2,Critical,SKU943,33,55.29,0.04,1751.59,5.08,Regular Air,Small Box
20451,C091,John,5/25/2020,5/27/2020,2,Critical,SKU239,17,550.98,0.1,8429.99,45.7,Delivery Truck,Jumbo Box
12804,C613,Richard,5/25/2020,5/28/2020,3,Medium,SKU518,21,3.08,0,64.68,0.5,Regular Air,Small Box
12804,C613,John,5/25/2020,5/27/2020,2,Medium,SKU842,50,1.81,0.08,83.26,0.75,Regular Air,Wrap Bag
12804,C613,Bob,5/25/2020,5/27/2020,2,Medium,SKU934,34,16.06,0.02,535.12,8.34,Express Air,Small Box
17543,C771,John,5/25/2020,5/25/2020,0,Critical,SKU633,1,6.48,0.09,5.9,9.54,Regular Air,Small Box
17543,C771,John,5/25/2020,5/27/2020,2,Critical,SKU680,35,30.98,0.1,975.87,17.08,Regular Air,Small Box
17543,C771,Bob,5/25/2020,5/27/2020,2,Critical,SKU1151,26,200.99,0.06,4912.2,8.08,Regular Air,Small Box
11269,C323,Richard,5/26/2020,5/30/2020,4,Low,SKU1209,39,65.99,0.09,2341.99,5.99,Express Air,Small Box
11269,C323,Bob,5/26/2020,6/2/2020,7,Low,SKU515,49,4.91,0.04,230.97,0.5,Regular Air,Small Box
11269,C323,John,5/26/2020,6/2/2020,7,Low,SKU922,1,27.75,0.09,25.25,19.99,Regular Air,Small Box
