Order ID,Customer ID,SalesPerson,Order Date,Ship Date,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,Product Container
27205,C356,Richard,5/21/2018,5/23/2018,Not Specified,SKU1007,12,7.28,0.08,3.52,Regular Air,Small Pack
58308,C792,Richard,5/21/2018,5/21/2018,Not Specified,SKU014,35,58.14,0,36.61,Delivery Truck,Jumbo Box
58308,C792,Richard,5/21/2018,5/22/2018,Not Specified,SKU1024,20,29.99,0,5.5,Regular Air,Small Box
58308,C792,Bob,5/21/2018,5/23/2018,Not Specified,SKU098,2,16.16,0.03,7.74,Regular Air,Small Box
28357,C195,Bob,5/21/2018,5/22/2018,Not Specified,SKU344,50,7.3,0.02,7.72,Regular Air,Small Box
28357,C195,Richard,5/21/2018,5/22/2018,Not Specified,SKU857,43,2.47,0.02,1.02,Regular Air,Wrap Bag
11169,C155,Richard,5/21/2018,5/22/2018,Medium,SKU406,46,8.85,0.08,5.6,Regular Air,Small Box
11169,C155,John,5/21/2018,5/21/2018,Medium,SKU505,44,2.61,0.09,0.5,Regular Air,Small Box
11169,C155,Bob,5/21/2018,5/22/2018,Medium,SKU591,5,4.98,0.05,4.7,Regular Air,Small Box
54119,C552,John,5/22/2018,5/23/2018,Medium,SKU839,45,5.81,0.04,3.37,Express Air,Wrap Bag
54119,C552,Richard,5/22/2018,5/25/2018,Medium,SKU888,4,29.74,0.05,6.64,Regular Air,Small Box
11877,C214,Richard,5/23/2018,5/24/2018,Not Specified,SKU362,19,41.94,0.03,2.99,Regular Air,Small Box
11877,C214,John,5/23/2018,5/25/2018,Not Specified,SKU601,31,4.73,0.09,1.52,Regular Air,Wrap Bag
13540,C746,Richard,5/23/2018,5/25/2018,High,SKU527,33,3.75,0.09,0.5,Regular Air,Small Box
13540,C746,John,5/23/2018,5/25/2018,High,SKU1245,27,65.99,0.02,4.99,Regular Air,Small Box
40866,C634,John,5/23/2018,5/24/2018,High,SKU304,3,300.65,0.06,24.49,Regular Air,Large Box
13540,C746,John,5/23/2018,5/23/2018,High,SKU997,31,8.5,0.06,1.99,Regular Air,Small Pack
13540,C746,Richard,5/23/2018,5/23/2018,High,SKU862,16,2.18,0.04,0.78,Regular Air,Wrap Bag
13540,C746,Bob,5/23/2018,5/23/2018,High,SKU942,33,12.28,0.02,6.13,Regular Air,Small Box
9089,C718,Bob,5/23/2018,5/24/2018,Critical,SKU1236,8,125.99,0.1,8.8,Express Air,Small Box
10212,C766,Richard,5/23/2018,5/25/2018,Low,SKU187,14,5.08,0.02,3.63,Regular Air,Wrap Bag
10212,C766,John,5/23/2018,5/27/2018,Low,SKU559,22,55.48,0,6.79,Regular Air,Small Box
4935,C793,Richard,5/24/2018,5/27/2018,Not Specified,SKU865,30,3.68,0.1,1.32,Regular Air,Wrap Bag
19840,C232,Richard,5/24/2018,5/27/2018,Critical,SKU1106,25,400.97,0.08,48.26,Delivery Truck,Jumbo Box
50183,C198,Richard,5/24/2018,5/25/2018,High,SKU490,20,5.58,0.09,5.3,Express Air,Small Box
2535,C652,Richard,5/24/2018,5/26/2018,Low,SKU1055,6,14.48,0.08,1.99,Regular Air,Small Pack
42691,C578,John,5/24/2018,6/2/2018,Low,SKU175,50,46.94,0,6.77,Regular Air,Small Box
42691,C578,Bob,5/24/2018,5/28/2018,Low,SKU923,7,161.55,0.09,19.99,Regular Air,Small Box
50278,C088,John,5/25/2018,5/25/2018,High,SKU433,2,20.98,0,8.83,Regular Air,Small Box
50278,C088,Bob,5/25/2018,5/27/2018,High,SKU219,20,100.8,0.01,60,Delivery Truck,Jumbo Drum
35877,C271,Bob,5/25/2018,5/28/2018,High,SKU699,30,4.28,0.08,5.68,Regular Air,Small Box
3778,C221,John,5/25/2018,5/27/2018,Critical,SKU1003,34,8.32,0.07,2.38,Regular Air,Small Pack
3778,C221,Richard,5/25/2018,5/26/2018,Critical,SKU1067,12,45.19,0.04,1.99,Regular Air,Small Pack
3778,C221,Richard,5/25/2018,5/26/2018,Critical,SKU627,3,6.68,0.05,6.92,Regular Air,Small Box
3778,C221,Bob,5/25/2018,5/26/2018,Critical,SKU1152,34,175.99,0.02,4.99,Regular Air,Small Box
31522,C518,John,5/25/2018,5/27/2018,Medium,SKU163,14,22.23,0.04,3.63,Regular Air,Small Pack
31522,C518,Bob,5/25/2018,5/27/2018,Medium,SKU049,42,25.98,0.03,14.36,Delivery Truck,Jumbo Drum
25157,C768,Richard,5/25/2018,5/26/2018,Not Specified,SKU782,47,5.84,0.07,1.2,Regular Air,Wrap Bag
11908,C487,Bob,5/25/2018,5/27/2018,Not Specified,SKU051,5,280.98,0.09,57,Delivery Truck,Jumbo Drum
25157,C768,John,5/25/2018,5/27/2018,Not Specified,SKU700,24,22.84,0.02,8.18,Regular Air,Small Box
43526,C070,John,5/26/2018,5/26/2018,High,SKU483,49,11.58,0.07,6.97,Regular Air,Small Box
43526,C070,Richard,5/26/2018,5/27/2018,High,SKU905,19,15.31,0,8.78,Regular Air,Small Box
7429,C059,Richard,5/26/2018,5/27/2018,Not Specified,SKU1021,33,40.48,0.04,19.99,Regular Air,Small Box
7429,C059,Richard,5/26/2018,5/27/2018,Not Specified,SKU109,6,26.48,0.09,6.93,Express Air,Small Box
24902,C545,Bob,5/26/2018,5/28/2018,High,SKU552,43,5.18,0.03,2.04,Regular Air,Wrap Bag
17859,C346,Bob,5/26/2018,5/28/2018,Critical,SKU982,7,27.48,0.07,4,Regular Air,Small Box
48294,C002,Richard,5/26/2018,5/26/2018,High,SKU318,43,90.24,0.01,0.99,Regular Air,Small Box
14978,C624,John,5/27/2018,5/28/2018,Critical,SKU022,14,880.98,0.07,44.55,Delivery Truck,Jumbo Box
14978,C624,John,5/27/2018,5/28/2018,Critical,SKU961,14,13.48,0,4.51,Regular Air,Small Box
35940,C347,Bob,5/27/2018,5/30/2018,Critical,SKU533,47,2.88,0.03,5.33,Regular Air,Small Box
7904,C762,Richard,5/27/2018,6/5/2018,Low,SKU526,47,6.3,0.08,0.5,Express Air,Small Box
59584,C405,John,5/28/2018,5/29/2018,Medium,SKU008,3,100.98,0.08,35.84,Delivery Truck,Jumbo Box
59584,C405,John,5/28/2018,5/28/2018,Medium,SKU1090,7,150.98,0,13.99,Regular Air,Medium Box
38657,C256,Bob,5/28/2018,5/29/2018,Not Specified,SKU1035,38,31.78,0.01,1.99,Regular Air,Small Pack
57190,C208,John,5/28/2018,5/28/2018,Medium,SKU1083,48,40.99,0.02,8.97,Regular Air,Small Box
57190,C208,John,5/28/2018,5/29/2018,Medium,SKU1038,36,17.48,0.09,1.99,Regular Air,Small Pack
4195,C060,Richard,5/28/2018,5/30/2018,Not Specified,SKU997,30,8.5,0.07,1.99,Regular Air,Small Pack
7335,C515,Richard,5/29/2018,6/3/2018,Low,SKU1248,43,95.99,0.01,4.9,Regular Air,Small Box
35840,C064,John,5/29/2018,5/30/2018,High,SKU525,36,4.91,0.04,0.5,Regular Air,Small Box
35840,C064,Bob,5/29/2018,5/31/2018,High,SKU1193,49,85.99,0.08,0.99,Regular Air,Wrap Bag
2341,C679,Richard,5/29/2018,6/5/2018,Low,SKU628,29,5.78,0.09,4.96,Regular Air,Small Box
12707,C017,Bob,5/29/2018,5/31/2018,High,SKU203,20,105.98,0.03,13.99,Regular Air,Medium Box
15332,C489,John,5/30/2018,6/1/2018,Not Specified,SKU421,6,52.4,0.1,16.11,Regular Air,Small Box
22880,C103,Richard,5/30/2018,6/2/2018,Medium,SKU978,13,1.7,0.01,1.99,Regular Air,Small Pack
13537,C461,Bob,5/30/2018,6/1/2018,Low,SKU569,41,7.4,0.03,1.71,Regular Air,Wrap Bag
28455,C346,Richard,5/30/2018,6/1/2018,Medium,SKU986,12,20.95,0.06,5.99,Regular Air,Small Box
28455,C346,Richard,5/30/2018,5/31/2018,Medium,SKU999,37,20.89,0.02,1.99,Regular Air,Small Pack
3456,C304,Bob,5/31/2018,6/4/2018,Low,SKU242,20,280.98,0.07,35.67,Delivery Truck,Jumbo Box
14119,C775,Richard,5/31/2018,6/4/2018,Low,SKU151,24,4.18,0.06,6.92,Regular Air,Small Box
14119,C775,Bob,5/31/2018,6/5/2018,Low,SKU1186,35,55.99,0.04,3.3,Regular Air,Small Pack
14119,C775,Richard,5/31/2018,6/2/2018,Low,SKU1188,31,35.99,0.05,5,Regular Air,Small Box
41476,C497,John,5/31/2018,6/1/2018,High,SKU863,48,1.86,0.07,2.58,Regular Air,Wrap Bag
769,C658,John,6/1/2018,6/2/2018,Medium,SKU1108,37,115.99,0.02,56.14,Delivery Truck,Jumbo Drum
4033,C094,Bob,6/1/2018,6/8/2018,Low,SKU009,38,500.98,0,41.44,Delivery Truck,Jumbo Box
4033,C094,Bob,6/1/2018,6/3/2018,Low,SKU928,21,34.76,0.03,5.49,Regular Air,Small Box
31330,C600,Richard,6/1/2018,6/2/2018,High,SKU770,2,5.98,0.04,1.67,Regular Air,Wrap Bag
31330,C600,John,6/1/2018,6/2/2018,High,SKU917,38,13.43,0.02,5.5,Regular Air,Small Box
898,C677,Bob,6/2/2018,6/4/2018,High,SKU1023,40,15.98,0.03,6.5,Regular Air,Small Box
898,C677,John,6/2/2018,6/2/2018,High,SKU247,26,296.18,0.04,54.12,Delivery Truck,Jumbo Box
12196,C774,Bob,6/2/2018,6/3/2018,Not Specified,SKU1091,32,17.98,0.04,8.51,Regular Air,Medium Box
12196,C774,John,6/2/2018,6/2/2018,Not Specified,SKU952,25,419.19,0.07,19.99,Regular Air,Small Box
53863,C153,Richard,6/3/2018,6/6/2018,High,SKU923,46,161.55,0.02,19.99,Express Air,Small Box
21447,C689,Bob,6/3/2018,6/5/2018,Not Specified,SKU879,15,10.98,0.02,3.37,Express Air,Small Pack
29572,C667,John,6/3/2018,6/4/2018,Not Specified,SKU251,18,150.98,0.1,16.01,Delivery Truck,Jumbo Box
57125,C626,Richard,6/3/2018,6/5/2018,Medium,SKU360,19,2.84,0,5.44,Regular Air,Small Box
57125,C626,Bob,6/3/2018,6/5/2018,Medium,SKU426,31,28.53,0.08,1.49,Regular Air,Small Box
6916,C033,John,6/4/2018,6/8/2018,Low,SKU897,40,10.9,0.08,7.46,Express Air,Small Box
35201,C100,Richard,6/4/2018,6/11/2018,Low,SKU1040,18,10.97,0.03,6.5,Regular Air,Small Box
26947,C117,Bob,6/4/2018,6/7/2018,High,SKU219,4,100.8,0.01,60,Delivery Truck,Jumbo Drum
49218,C042,Bob,6/4/2018,6/4/2018,Low,SKU422,21,3.98,0.09,5.26,Regular Air,Small Box
54628,C294,John,6/5/2018,6/6/2018,High,SKU1037,21,22.98,0.07,1.99,Regular Air,Small Pack
8960,C157,Bob,6/5/2018,6/7/2018,Medium,SKU1059,46,99.99,0.07,19.99,Express Air,Small Box
8960,C157,Richard,6/5/2018,6/7/2018,Medium,SKU1201,15,85.99,0.01,1.25,Regular Air,Small Pack
31590,C481,Bob,6/5/2018,6/6/2018,Critical,SKU975,5,8.33,0.06,1.99,Regular Air,Small Pack
31590,C481,Bob,6/5/2018,6/7/2018,Critical,SKU918,27,111.03,0.06,8.64,Regular Air,Small Box
35111,C726,Richard,6/5/2018,6/7/2018,Critical,SKU486,39,23.99,0.08,6.71,Regular Air,Small Box
13410,C096,Richard,6/6/2018,6/8/2018,Not Specified,SKU1017,4,8.12,0.07,2.83,Regular Air,Small Pack
13410,C096,Bob,6/6/2018,6/7/2018,Not Specified,SKU1137,29,23.99,0.01,6.3,Regular Air,Medium Box
26695,C413,Bob,6/6/2018,6/8/2018,Not Specified,SKU576,43,8.34,0.01,1.43,Regular Air,Wrap Bag
51011,C750,John,6/6/2018,6/8/2018,Low,SKU1247,41,155.99,0.09,3.9,Regular Air,Small Box
14018,C050,Richard,6/6/2018,6/6/2018,High,SKU534,30,4.98,0.08,0.49,Express Air,Small Box
40036,C329,John,6/7/2018,6/8/2018,Not Specified,SKU1172,10,65.99,0.02,8.99,Regular Air,Small Box
2720,C160,Bob,6/7/2018,6/10/2018,Critical,SKU1237,36,65.99,0.02,3.99,Express Air,Small Box
58851,C014,Bob,6/7/2018,6/11/2018,Low,SKU122,3,8.34,0.1,0.96,Regular Air,Wrap Bag
58851,C014,Bob,6/7/2018,6/14/2018,Low,SKU1088,14,140.99,0.04,13.99,Regular Air,Medium Box
35302,C226,John,6/7/2018,6/7/2018,Medium,SKU567,6,30.98,0.09,5.76,Regular Air,Small Box
35302,C226,Bob,6/7/2018,6/8/2018,Medium,SKU1235,13,125.99,0.1,7.69,Regular Air,Small Box
30211,C705,Richard,6/7/2018,6/8/2018,Medium,SKU569,19,7.4,0.05,1.71,Regular Air,Wrap Bag
7430,C072,John,6/8/2018,6/9/2018,Medium,SKU467,50,15.67,0.05,1.39,Regular Air,Small Box
36646,C554,Bob,6/8/2018,6/9/2018,Medium,SKU965,24,48.91,0.04,35,Express Air,Large Box
45413,C263,Bob,6/8/2018,6/9/2018,High,SKU331,18,4.38,0.03,6.21,Regular Air,Small Box
45413,C263,John,6/8/2018,6/9/2018,High,SKU411,17,120.98,0.05,9.07,Regular Air,Small Box
45413,C263,John,6/8/2018,6/8/2018,High,SKU450,24,5.28,0.04,2.99,Regular Air,Small Box
27969,C248,John,6/8/2018,6/15/2018,Low,SKU018,43,130.98,0.04,54.74,Delivery Truck,Jumbo Box
27969,C248,Bob,6/8/2018,6/12/2018,Low,SKU1043,9,83.1,0.03,6.13,Regular Air,Small Box
27969,C248,John,6/8/2018,6/13/2018,Low,SKU966,32,20.98,0.1,53.03,Delivery Truck,Jumbo Drum
25889,C150,John,6/8/2018,6/10/2018,Low,SKU192,23,14.34,0.04,5,Regular Air,Small Pack
35047,C147,John,6/9/2018,6/11/2018,Medium,SKU861,31,4.71,0,0.7,Regular Air,Wrap Bag
51395,C461,John,6/9/2018,6/14/2018,Low,SKU509,26,2.88,0.03,0.5,Regular Air,Small Box
51395,C461,Bob,6/9/2018,6/13/2018,Low,SKU669,10,4.98,0.1,5.49,Regular Air,Small Box
30433,C564,Bob,6/9/2018,6/9/2018,Medium,SKU868,17,13.9,0,7.59,Express Air,Small Pack
43207,C407,Bob,6/9/2018,6/13/2018,Low,SKU155,45,49.34,0.02,10.25,Regular Air,Large Box
43207,C407,Bob,6/9/2018,6/16/2018,Low,SKU820,41,3.28,0.05,1.95,Regular Air,Wrap Bag
43207,C407,Bob,6/9/2018,6/11/2018,Low,SKU846,8,1.81,0.05,1.56,Regular Air,Wrap Bag
59943,C340,Richard,6/9/2018,6/10/2018,Critical,SKU400,43,15.01,0,8.4,Regular Air,Small Box
6309,C060,John,6/9/2018,6/10/2018,Medium,SKU503,10,2.88,0.01,0.99,Regular Air,Small Box
132,C262,John,6/10/2018,6/13/2018,Medium,SKU018,30,130.98,0.05,54.74,Delivery Truck,Jumbo Box
29349,C097,Bob,6/10/2018,6/12/2018,High,SKU1160,46,65.99,0.04,2.5,Regular Air,Small Box
132,C262,John,6/10/2018,6/11/2018,Medium,SKU1203,27,7.99,0.03,5.03,Regular Air,Medium Box
29349,C097,Richard,6/10/2018,6/12/2018,High,SKU691,33,5.28,0.1,5.57,Regular Air,Small Box
22468,C716,John,6/10/2018,6/10/2018,Not Specified,SKU433,14,20.98,0,8.83,Regular Air,Small Box
22468,C716,John,6/10/2018,6/11/2018,Not Specified,SKU550,11,5.68,0.03,1.46,Regular Air,Wrap Bag
22468,C716,Richard,6/10/2018,6/12/2018,Not Specified,SKU201,19,7.96,0,4.95,Regular Air,Small Box
46211,C296,John,6/11/2018,6/18/2018,Low,SKU109,47,26.48,0.08,6.93,Regular Air,Small Box
14275,C300,Richard,6/13/2018,6/15/2018,Low,SKU377,20,2.08,0.04,1.49,Regular Air,Small Box
14275,C300,Richard,6/13/2018,6/15/2018,Low,SKU072,4,160.98,0.06,30,Delivery Truck,Jumbo Drum
35588,C140,John,6/13/2018,6/15/2018,Low,SKU014,32,58.14,0.1,36.61,Delivery Truck,Jumbo Box
21795,C372,Richard,6/13/2018,6/14/2018,Not Specified,SKU982,10,27.48,0.05,4,Express Air,Small Box
21795,C372,John,6/13/2018,6/15/2018,Not Specified,SKU558,28,18.97,0.1,9.03,Regular Air,Small Box
33894,C242,John,6/14/2018,6/17/2018,Critical,SKU608,14,9.27,0,4.39,Regular Air,Wrap Bag
33894,C242,John,6/14/2018,6/15/2018,Critical,SKU866,5,6.84,0.02,8.37,Regular Air,Small Pack
33894,C242,Richard,6/14/2018,6/16/2018,Critical,SKU1010,48,4.98,0.09,4.62,Regular Air,Small Pack
33894,C242,Bob,6/14/2018,6/16/2018,Critical,SKU1051,13,32.98,0.04,5.5,Express Air,Small Box
53703,C318,John,6/14/2018,6/15/2018,Not Specified,SKU921,14,140.85,0.06,19.99,Regular Air,Small Box
44614,C303,Richard,6/14/2018,6/18/2018,Low,SKU311,18,2.22,0,5,Express Air,Small Box
44614,C303,Richard,6/14/2018,6/23/2018,Low,SKU1042,27,26.31,0.06,5.89,Regular Air,Small Box
33478,C560,Bob,6/14/2018,6/16/2018,High,SKU547,21,5.88,0.04,3.04,Express Air,Wrap Bag
47750,C668,John,6/15/2018,6/20/2018,Low,SKU514,37,2.88,0.08,0.5,Regular Air,Small Box
47750,C668,John,6/15/2018,6/20/2018,Low,SKU159,43,25.38,0.05,8.99,Regular Air,Small Pack
23011,C441,Bob,6/15/2018,6/22/2018,Low,SKU1056,1,10.01,0.01,1.99,Regular Air,Small Pack
59712,C708,John,6/15/2018,6/17/2018,Critical,SKU856,25,2.62,0.09,0.8,Express Air,Wrap Bag
21671,C748,John,6/15/2018,6/18/2018,High,SKU1067,15,45.19,0.02,1.99,Regular Air,Small Pack
47750,C668,Bob,6/15/2018,6/15/2018,Low,SKU936,1,167.27,0.08,35,Regular Air,Large Box
22115,C263,Richard,6/15/2018,6/15/2018,Low,SKU1123,5,145.45,0.02,17.85,Delivery Truck,Jumbo Drum
42658,C725,Richard,6/15/2018,6/15/2018,Medium,SKU450,29,5.28,0.08,2.99,Regular Air,Small Box
3648,C612,Bob,6/16/2018,6/18/2018,Low,SKU538,46,3.15,0.1,0.49,Regular Air,Small Box
3648,C612,John,6/16/2018,6/23/2018,Low,SKU1221,34,195.99,0.05,4.2,Regular Air,Small Box
43076,C790,John,6/16/2018,6/16/2018,Not Specified,SKU055,33,113.98,0.06,30,Delivery Truck,Jumbo Drum
29730,C443,Richard,6/16/2018,6/18/2018,Critical,SKU251,21,150.98,0.08,39.25,Delivery Truck,Jumbo Box
54407,C513,Richard,6/16/2018,6/17/2018,Medium,SKU386,24,420.98,0.07,19.99,Regular Air,Small Box
12039,C130,John,6/16/2018,6/18/2018,High,SKU1255,13,205.99,0.1,8.99,Regular Air,Small Box
4007,C345,Richard,6/17/2018,6/18/2018,High,SKU281,18,56.96,0.01,13.22,Regular Air,Small Box
4007,C345,John,6/17/2018,6/18/2018,High,SKU969,1,279.48,0.05,35,Regular Air,Large Box
16806,C783,Richard,6/17/2018,6/18/2018,High,SKU989,4,43.22,0.1,4,Regular Air,Small Box
16806,C783,Bob,6/17/2018,6/19/2018,High,SKU1219,18,65.99,0,19.99,Regular Air,Small Box
44864,C461,Richard,6/17/2018,6/24/2018,Low,SKU309,25,7.77,0.1,9.23,Regular Air,Small Box
45184,C787,Bob,6/17/2018,6/26/2018,Low,SKU1079,25,599.99,0.07,24.49,Regular Air,Large Box
45184,C787,Bob,6/17/2018,6/24/2018,Low,SKU856,10,2.62,0.08,0.8,Regular Air,Wrap Bag
4610,C583,Bob,6/17/2018,6/19/2018,Low,SKU975,8,8.33,0.09,1.99,Regular Air,Small Pack
4610,C583,John,6/17/2018,6/21/2018,Low,SKU467,29,15.67,0.08,1.39,Regular Air,Small Box
57568,C377,John,6/17/2018,6/19/2018,Not Specified,SKU467,38,15.67,0.07,1.39,Regular Air,Small Box
23396,C619,John,6/18/2018,6/20/2018,Low,SKU1116,30,399.98,0.08,12.06,Delivery Truck,Jumbo Box
33122,C651,Bob,6/19/2018,6/26/2018,Low,SKU1106,21,400.97,0,48.26,Delivery Truck,Jumbo Box
43233,C791,John,6/19/2018,6/21/2018,Critical,SKU710,30,6.48,0.04,6.35,Express Air,Small Box
42439,C586,John,6/19/2018,6/20/2018,Not Specified,SKU816,28,5.84,0.01,1,Regular Air,Wrap Bag
870,C780,John,6/19/2018,6/19/2018,Not Specified,SKU329,23,70.97,0.04,3.5,Regular Air,Small Box
50469,C327,Bob,6/19/2018,6/20/2018,Not Specified,SKU1091,44,17.98,0,8.51,Regular Air,Medium Box
2503,C491,Bob,6/19/2018,6/20/2018,Medium,SKU343,21,4.13,0.03,5.34,Regular Air,Small Box
2503,C491,Richard,6/19/2018,6/20/2018,Medium,SKU523,46,4.13,0.1,0.5,Regular Air,Small Box
2503,C491,John,6/19/2018,6/21/2018,Medium,SKU1138,9,20.99,0.08,4.81,Regular Air,Medium Box
2020,C674,John,6/20/2018,6/22/2018,Medium,SKU1012,42,5.02,0.03,5.14,Regular Air,Small Pack
58273,C473,Richard,6/20/2018,6/20/2018,High,SKU1011,31,8.46,0.08,3.62,Regular Air,Small Pack
45728,C437,Richard,6/21/2018,6/22/2018,High,SKU533,11,2.88,0.02,5.33,Regular Air,Small Box
13762,C229,Bob,6/21/2018,6/24/2018,Medium,SKU407,8,6.28,0.05,5.36,Regular Air,Small Box
13762,C229,Richard,6/21/2018,6/23/2018,Medium,SKU487,7,7.64,0.06,1.39,Regular Air,Small Box
13762,C229,Richard,6/21/2018,6/23/2018,Medium,SKU532,37,3.15,0.08,0.5,Regular Air,Small Box
7105,C111,John,6/21/2018,6/28/2018,Low,SKU282,17,4.06,0.03,6.89,Regular Air,Small Box
30885,C786,Bob,6/21/2018,6/22/2018,High,SKU925,24,9.71,0.09,9.45,Regular Air,Small Box
45728,C437,Richard,6/21/2018,6/22/2018,High,SKU1061,49,33.29,0.01,1.99,Regular Air,Small Pack
51171,C500,John,6/21/2018,6/23/2018,High,SKU350,34,22.38,0.01,15.1,Regular Air,Small Box
33862,C788,John,6/22/2018,6/23/2018,Not Specified,SKU490,22,5.58,0.03,5.3,Regular Air,Small Box
28519,C777,John,6/22/2018,6/24/2018,High,SKU1193,4,85.99,0.09,0.99,Regular Air,Wrap Bag
48484,C066,Richard,6/23/2018,6/24/2018,Medium,SKU1031,22,16.48,0.05,1.99,Regular Air,Small Pack
48484,C066,Bob,6/23/2018,6/24/2018,Medium,SKU104,41,20.24,0.08,6.67,Express Air,Small Pack
48484,C066,John,6/23/2018,6/25/2018,Medium,SKU558,43,18.97,0,9.03,Regular Air,Small Box
48484,C066,Richard,6/23/2018,6/25/2018,Medium,SKU1243,50,125.99,0.09,8.99,Regular Air,Small Box
12743,C497,Bob,6/23/2018,6/25/2018,High,SKU1187,39,20.99,0.09,0.99,Regular Air,Wrap Bag
37440,C638,Bob,6/23/2018,6/25/2018,Not Specified,SKU133,31,9.38,0.03,4.93,Regular Air,Small Box
40321,C035,John,6/23/2018,6/25/2018,High,SKU372,23,67.28,0.09,19.99,Regular Air,Small Box
40321,C035,Richard,6/23/2018,6/24/2018,High,SKU948,18,42.76,0.1,6.22,Regular Air,Small Box
37440,C638,Richard,6/23/2018,6/24/2018,Not Specified,SKU258,39,208.16,0.04,68.02,Delivery Truck,Jumbo Drum
11941,C350,Richard,6/24/2018,6/25/2018,Critical,SKU927,4,15.7,0.08,11.25,Regular Air,Small Box
11941,C350,Richard,6/24/2018,6/25/2018,Critical,SKU227,26,179.29,0.05,29.21,Delivery Truck,Jumbo Box
33255,C663,John,6/24/2018,6/25/2018,Critical,SKU731,19,5.28,0.08,5.66,Express Air,Small Box
26978,C693,Bob,6/25/2018,6/26/2018,Medium,SKU558,2,18.97,0.01,9.03,Regular Air,Small Box
26978,C693,Richard,6/25/2018,6/27/2018,Medium,SKU1071,46,599.99,0,24.49,Regular Air,Large Box
26978,C693,Richard,6/25/2018,6/27/2018,Medium,SKU641,49,40.99,0.04,5.86,Regular Air,Small Box
26978,C693,Richard,6/25/2018,6/27/2018,Medium,SKU905,47,15.31,0.09,8.78,Express Air,Small Box
39172,C556,Bob,6/25/2018,7/2/2018,Low,SKU308,38,232.58,0.04,19.99,Regular Air,Small Box
39172,C556,Bob,6/25/2018,7/2/2018,Low,SKU642,26,5.98,0,7.5,Regular Air,Small Box
10373,C667,John,6/25/2018,6/27/2018,Critical,SKU714,28,6.48,0.03,6.6,Regular Air,Small Box
42823,C715,Bob,6/25/2018,6/27/2018,Medium,SKU690,8,4.28,0.05,6.18,Express Air,Small Box
12965,C702,John,6/25/2018,6/26/2018,Medium,SKU367,7,5.74,0.04,5.01,Regular Air,Small Box
12965,C702,Bob,6/25/2018,6/26/2018,Medium,SKU443,21,4.24,0.06,5.41,Regular Air,Small Box
22913,C307,John,6/25/2018,6/26/2018,Critical,SKU665,32,4.98,0.06,4.72,Express Air,Small Box
22913,C307,Bob,6/25/2018,6/28/2018,Critical,SKU231,24,348.21,0.06,40.19,Delivery Truck,Jumbo Box
22913,C307,Richard,6/25/2018,6/26/2018,Critical,SKU1199,50,35.99,0.02,5.99,Regular Air,Wrap Bag
9123,C507,Bob,6/26/2018,6/27/2018,Critical,SKU941,27,14.03,0.07,9.37,Express Air,Small Box
59392,C602,Richard,6/26/2018,6/27/2018,Medium,SKU992,19,2.12,0.08,1.99,Regular Air,Small Pack
59392,C602,John,6/26/2018,6/28/2018,Medium,SKU1034,45,28.48,0.03,1.99,Regular Air,Small Pack
29797,C500,Bob,6/26/2018,6/28/2018,High,SKU210,50,14.89,0.05,13.56,Regular Air,Large Box
26051,C049,John,6/27/2018,6/29/2018,Not Specified,SKU065,22,33.94,0,19.19,Delivery Truck,Jumbo Drum
26051,C049,Richard,6/27/2018,6/28/2018,Not Specified,SKU975,31,8.33,0.07,1.99,Regular Air,Small Pack
39749,C250,Bob,6/27/2018,6/29/2018,High,SKU201,14,7.96,0,4.95,Regular Air,Small Box
39749,C250,John,6/27/2018,6/29/2018,High,SKU1122,45,264.98,0.01,17.86,Delivery Truck,Jumbo Drum
39749,C250,Richard,6/27/2018,6/29/2018,High,SKU734,43,2.6,0.06,2.4,Regular Air,Wrap Bag
3942,C437,Bob,6/27/2018,6/28/2018,Not Specified,SKU1198,22,85.99,0.03,0.99,Regular Air,Wrap Bag
3942,C437,John,6/27/2018,6/28/2018,Not Specified,SKU754,11,20.15,0.08,8.99,Regular Air,Small Pack
261,C708,John,6/28/2018,6/29/2018,Medium,SKU1171,47,140.99,0.04,4.2,Regular Air,Small Box
20455,C194,John,6/28/2018,6/29/2018,Critical,SKU1256,7,65.99,0.08,8.99,Express Air,Small Box
2307,C132,Bob,6/28/2018,6/28/2018,Low,SKU351,32,5.98,0.1,1.49,Regular Air,Small Box
53568,C296,Richard,6/28/2018,6/29/2018,Medium,SKU042,34,122.99,0.05,70.2,Delivery Truck,Jumbo Drum
11779,C022,Bob,6/29/2018,7/1/2018,Not Specified,SKU544,45,6.88,0.04,2,Regular Air,Wrap Bag
11779,C022,Bob,6/29/2018,6/30/2018,Not Specified,SKU1040,43,10.97,0.09,6.5,Regular Air,Small Box
22626,C393,Bob,6/29/2018,7/1/2018,Critical,SKU552,17,5.18,0.02,2.04,Regular Air,Wrap Bag
22626,C393,Richard,6/29/2018,7/1/2018,Critical,SKU228,35,218.75,0.04,69.64,Delivery Truck,Jumbo Box
28515,C283,Richard,6/30/2018,7/1/2018,High,SKU332,33,21.38,0,2.99,Regular Air,Small Box
28515,C283,John,6/30/2018,7/2/2018,High,SKU1003,48,8.32,0.1,2.38,Regular Air,Small Pack
56288,C505,Richard,6/30/2018,6/30/2018,Not Specified,SKU477,37,35.89,0.06,14.72,Regular Air,Small Box
